arcd,prvn,cityabbr,pst,name,offcd,id,committee,rank,year,wk_b,wk_e
320200,江苏省,无锡,市委书记,李小敏,11615,320212015,省委常委,副省/部级,2019,2015-03-01,2019-07-01
341600,安徽省,亳州,市委书记,汪一光,5849,341602015,非党委常委,正市/厅/局级,2021,2016-03-01,2021-07-01
330800,浙江省,衢州,市委书记,孙建国,5569,330802004,非党委常委,正市/厅/局级,2011,2008-04-01,2011-07-01
445100,广东省,潮州,市长,卢淳杰,3543,445102015,非党委常委,正市/厅/局级,2015,2014-08-01,2015-07-01
620500,甘肃省,天水,市委书记,王锐,4736,620502012,非党委常委,正市/厅/局级,2021,2013-09-01,2021-07-01
653000,新疆维吾尔自治区,克孜勒苏,市委书记,安征宇,19244,653012018,非党委常委,正市/厅/局级,2022,2017-10-01,2022-07-01
422800,湖北省,恩施,市长,刘芳震,3129,422802016,非党委常委,正市/厅/局级,2021,2015-07-01,2021-07-01
361100,江西省,上饶,市委书记,董仚生,903,360602007,非党委常委,正市/厅/局级,2013,2011-08-01,2013-07-01
530100,云南省,昆明,市委书记,张田欣,7622,532612000,省委常委,副省/部级,2014,2011-12-01,2014-07-01
411000,河南省,许昌,市委书记,胡五岳,22287,411002016,非党委常委,正市/厅/局级,2021,2018-09-01,2021-07-01
411000,河南省,许昌,市委书记,毛万春,3886,411002001,非党委常委,正市/厅/局级,2010,2006-01-01,2010-07-01
210800,辽宁省,营口,市委书记,赵化明,7884,210802004,非党委常委,正市/厅/局级,2010,2008-02-01,2010-07-01
420600,湖北省,襄阳,市委书记,李新华,2703,420602008,非党委常委,正市/厅/局级,2011,2011-02-01,2011-08-01
230100,黑龙江省,哈尔滨,市长,张效廉,7698,230102007,非党委常委,副省/部级,2010,2007-02-01,2010-07-01
510800,四川省,广元,市委书记,邹自景,19166,510802016,非党委常委,正市/厅/局级,2022,2021-04-01,2022-07-01
152900,内蒙古自治区,阿拉善,市委书记,包钢,87,150302013,非党委常委,正市/厅/局级,2018,2015-09-01,2018-07-01
620900,甘肃省,酒泉,市委书记,吴仰东,15478,620402008,非党委常委,正市/厅/局级,2021,2018-01-01,2021-07-01
140200,山西省,大同,市长,李俊明,2473,140202013,非党委常委,正市/厅/局级,2015,2013-02-01,2015-07-01
512000,四川省,资阳,市委书记,廖仁松,22181,512012020,非党委常委,正市/厅/局级,2021,2019-07-01,2021-07-01
511100,四川省,乐山,市长,张彤,7627,511102013,非党委常委,正市/厅/局级,2021,2013-03-01,2021-07-01
131000,河北省,廊坊,市长,陈平,18953,131002017,非党委常委,正市/厅/局级,2019,2016-07-01,2019-07-01
542500,西藏自治区,阿里,市委书记,多吉泽仁,981,542501998,非党委常委,正市/厅/局级,2005,2001-08-01,2005-07-01
411700,河南省,驻马店,市委书记,陈星,8770,411702015,非党委常委,正市/厅/局级,2021,2017-11-01,2021-07-01
410500,河南省,安阳,市委书记,李公乐,2338,411402014,非党委常委,正市/厅/局级,2021,2016-05-01,2021-07-01
411600,河南省,周口,市长,丁福浩,9172,411602017,非党委常委,正市/厅/局级,2021,2017-01-01,2021-07-01
620200,甘肃省,嘉峪关,市长,丁巨胜,19214,620202017,非党委常委,正市/厅/局级,2021,2017-04-01,2021-07-01
410400,河南省,平顶山,市长,张雷明,19102,410402018,非党委常委,正市/厅/局级,2021,2017-12-01,2021-07-01
520200,贵州省,六盘水,市长,廖少华,2958,520202002,非党委常委,正市/厅/局级,2005,2002-04-01,2005-07-01
350400,福建省,三明,市委书记,余红胜,19078,350402017,非党委常委,正市/厅/局级,2022,2021-07-01,2022-07-01
610800,陕西省,榆林,市长,胡志强,1698,610802008,非党委常委,正市/厅/局级,2011,2008-02-01,2011-07-01
620300,甘肃省,金昌,市长,甘庭德,9614,620301996,非党委常委,正市/厅/局级,1998,1996-03-01,1998-07-01
130700,河北省,张家口,市委书记,邢国辉,6389,130712014,非党委常委,正市/厅/局级,2015,2013-12-01,2015-07-01
542500,西藏自治区,阿里,市委书记,白玛才旺,8132,542511998,非党委常委,正市/厅/局级,1998,1997-11-01,1998-07-01
532900,云南省,大理,市长,李映德,11687,532901993,非党委常委,正市/厅/局级,2001,1993-05-01,2001-07-01
350500,福建省,泉州,市长,王永礼,22274,350502019,非党委常委,正市/厅/局级,2021,2018-07-01,2021-07-01
410400,河南省,平顶山,市委书记,张雷明,19102,410402018,非党委常委,正市/厅/局级,2022,2021-07-01,2022-07-01
210100,辽宁省,沈阳,市委书记,易炼红,6995,430612004,省委常委,副省/部级,2018,2017-07-01,2018-07-01
610400,陕西省,咸阳,市委书记,李锦江,2448,610411991,非党委常委,正市/厅/局级,1997,1991-03-01,1997-07-01
220700,吉林省,松原,市委书记,王子联,22266,220702018,非党委常委,正市/厅/局级,2021,2019-04-01,2021-07-01
140400,山西省,长治,市长,田畛,5797,140401993,非党委常委,正市/厅/局级,1994,1993-03-01,1994-07-01
532500,云南省,红河,市长,李扬,22225,532502016,非党委常委,正市/厅/局级,2017,2016-05-01,2017-07-01
411200,河南省,三门峡,市委书记,杨树平,6817,411202008,非党委常委,正市/厅/局级,2015,2011-05-01,2015-07-01
411100,河南省,漯河,市委书记,蒿慧杰,19109,411102017,非党委常委,正市/厅/局级,2021,2017-11-01,2021-07-01
621100,甘肃省,定西,市长,戴超,19224,621102017,非党委常委,正市/厅/局级,2021,2017-05-01,2021-07-01
620200,甘肃省,嘉峪关,市委书记,李忠科,19213,620212018,非党委常委,正市/厅/局级,2021,2018-01-01,2021-07-01
510700,四川省,绵阳,市长,蒋仁富,2068,510702004,非党委常委,正市/厅/局级,2005,2004-04-01,2005-07-01
341600,安徽省,亳州,市长,杜延安,19074,341602016,非党委常委,正市/厅/局级,2017,2016-04-01,2017-07-01
141100,山西省,吕梁,市长,董岩,907,141102014,非党委常委,正市/厅/局级,2015,2014-02-01,2015-07-01
411100,河南省,漯河,市长,刘尚进,3330,411102018,非党委常委,正市/厅/局级,2021,2017-11-01,2021-07-01
430900,湖南省,益阳,市长,张值恒,19130,430902017,非党委常委,正市/厅/局级,2021,2016-12-01,2021-07-01
510600,四川省,德阳,市长,何礼,22122,510602019,非党委常委,正市/厅/局级,2021,2018-07-01,2021-07-01
620200,甘肃省,嘉峪关,市委书记,马光明,3764,622901995,非党委常委,正市/厅/局级,2011,2008-02-01,2011-07-01
411700,河南省,驻马店,市长,朱是西,5375,411702018,非党委常委,正市/厅/局级,2021,2017-12-01,2021-07-01
533300,云南省,怒江,市委书记,童志云,14410,533312013,非党委常委,正市/厅/局级,2017,2013-02-01,2017-07-01
511600,四川省,广安,市委书记,张彤,7627,511102013,非党委常委,正市/厅/局级,2022,2021-07-01,2022-07-01
654300,新疆维吾尔自治区,阿勒泰,市委书记,陈建喜,8580,654311992,非党委常委,正市/厅/局级,1994,1991-09-01,1994-07-01
231200,黑龙江省,绥化,市长,王国学,5956,230801998,非党委常委,正市/厅/局级,1994,1991-06-01,1994-07-01
511000,四川省,内江,市委书记,邹自景,19166,510802016,非党委常委,正市/厅/局级,2023,2022-07-01,2023-07-01
360500,江西省,新余,市长,张海如,7342,360501992,非党委常委,正市/厅/局级,1994,1991-07-01,1994-07-01
330400,浙江省,嘉兴,市委书记,张兵,22183,331002013,非党委常委,正市/厅/局级,2019,2018-07-01,2019-07-01
621000,甘肃省,庆阳,市委书记,黄泽元,1899,620702013,非党委常委,正市/厅/局级,2022,2021-07-01,2022-07-01
411100,河南省,漯河,市长,史宁安,13838,411102000,非党委常委,正市/厅/局级,2002,2000-01-01,2002-07-01
370400,山东省,枣庄,市委书记,李同道,2637,371102011,非党委常委,正市/厅/局级,2018,2015-02-01,2018-07-01
450700,广西壮族自治区,钦州,市委书记,俞芳林,16712,450711996,非党委常委,正市/厅/局级,1998,1996-02-01,1998-07-01
340500,安徽省,马鞍山,市长,张晓麟,7687,340502011,非党委常委,正市/厅/局级,2013,2010-12-01,2013-07-01
511000,四川省,内江,市长,鄢良钟,16048,511002000,非党委常委,正市/厅/局级,2003,2002-02-01,2003-07-01
231100,黑龙江省,黑河,市长,谢宝禄,19030,231102017,非党委常委,正市/厅/局级,2018,2016-12-01,2018-07-01
220400,吉林省,辽源,市长,孙弘,22166,220402018,非党委常委,正市/厅/局级,2021,2018-04-01,2021-06-29
230400,黑龙江省,鹤岗,市委书记,付会廷,1130,230402001,非党委常委,正市/厅/局级,2004,2004-05-01,2004-10-01
610700,陕西省,汉中,市委书记,胡润泽,1669,610702008,非党委常委,正市/厅/局级,2013,2013-07-01,2013-12-01
640200,宁夏回族自治区,石嘴山,市长,王儒贵,4734,640202007,非党委常委,正市/厅/局级,2007,2007-04-01,2007-09-01
421100,湖北省,黄冈,市长,刘美频,22380,421102017,非党委常委,正市/厅/局级,2017,2017-05-01,2017-10-01
152900,内蒙古自治区,阿拉善,市长,杨博,22241,152902018,非党委常委,正市/厅/局级,2018,2018-04-01,2018-09-01
511600,四川省,广安,市委书记,敬中春,10979,511311997,非党委常委,正市/厅/局级,1993,1993-08-01,1996-12-01
130100,河北省,石家庄,市委书记,孙瑞彬,5592,130902005,非党委常委,副省/部级,2010,2010-08-01,2016-11-01
130100,河北省,石家庄,市长,沈志峰,13747,130101991,非党委常委,副省/部级,1990,1990-08-01,1997-12-01
230900,黑龙江省,七台河,市长,郭新双,1389,230902011,非党委常委,正市/厅/局级,2012,2010-12-01,2012-06-01
210200,辽宁省,大连,市长,薄熙来,95,210201993,非党委常委,副省/部级,1992,1992-08-01,1999-08-01
420200,湖北省,黄石,市委书记,董卫民,22293,420202015,非党委常委,正市/厅/局级,2018,2018-08-01,2021-03-01
410300,河南省,洛阳,市长,张世军,7588,410301992,非党委常委,正市/厅/局级,1991,1991-08-01,1996-03-01
450900,广西壮族自治区,玉林,市长,方皓,1033,450901998,非党委常委,正市/厅/局级,1997,1997-08-01,2001-06-01
451400,广西壮族自治区,崇左,市长,何良军,19160,451402018,非党委常委,正市/厅/局级,2020,2018-01-01,2020-06-01
460100,海南省,海口,市委书记,陈玉益,8827,460111991,非党委常委,正市/厅/局级,1990,1990-08-01,1996-02-01
230400,黑龙江省,鹤岗,市长,王秋实,19023,230402017,非党委常委,正市/厅/局级,2020,2016-10-01,2020-06-01
420300,湖北省,十堰,市长,张维国,7634,420302013,非党委常委,正市/厅/局级,2012,2012-08-01,2016-12-01
340800,安徽省,安庆,市长,刘思魁,3352,340801989,非党委常委,正市/厅/局级,1988,1988-08-01,1994-01-01
211200,辽宁省,铁岭,市委书记,唐铁汉,14290,211211991,非党委常委,正市/厅/局级,1990,1990-08-01,1995-05-01
620200,甘肃省,嘉峪关,市委书记,侯生华,1603,620201994,非党委常委,正市/厅/局级,1998,1998-08-01,2000-05-01
360500,江西省,新余,市委书记,刘捷,3236,360502012,非党委常委,正市/厅/局级,2013,2013-08-01,2016-09-01
421200,湖北省,咸宁,市委书记,李明波,2528,421201999,非党委常委,正市/厅/局级,1999,1999-08-01,2006-03-01
360600,江西省,鹰潭,市长,于秀明,19086,360602018,非党委常委,正市/厅/局级,2020,2017-07-01,2020-06-01
211400,辽宁省,葫芦岛,市委书记,王健,22263,211412018,非党委常委,正市/厅/局级,2018,2018-08-01,2021-03-01
530800,云南省,普洱,市委书记,高旭升,9704,530812006,非党委常委,正市/厅/局级,2005,2005-08-01,2009-12-01
211400,辽宁省,葫芦岛,市委书记,胡国庆,10314,211411992,非党委常委,正市/厅/局级,1991,1991-08-01,1995-05-01
360500,江西省,新余,市委书记,严显烈,16071,360511990,非党委常委,正市/厅/局级,1989,1989-08-01,1996-11-01
360400,江西省,九江,市长,殷美根,7003,360402012,非党委常委,正市/厅/局级,2011,2011-08-01,2013-09-01
211000,辽宁省,辽阳,市长,王一兵,22260,211002018,非党委常委,正市/厅/局级,2018,2018-08-01,2020-12-01
150100,内蒙古自治区,呼和浩特,市委书记,贾才,1948,150101990,非党委常委,正市/厅/局级,1991,1991-08-01,1993-05-01
512000,四川省,资阳,市委书记,陈光志,330,512001998,非党委常委,正市/厅/局级,2000,2000-08-01,2003-01-01
520400,贵州省,安顺,市长,曾永涛,221,520402014,非党委常委,正市/厅/局级,2013,2013-08-01,2016-11-01
350500,福建省,泉州,市长,郑道溪,5480,350602001,非党委常委,正市/厅/局级,2003,2003-08-01,2005-07-01
340700,安徽省,铜陵,市长,王盛榜,14849,340701993,非党委常委,正市/厅/局级,1992,1992-08-01,1997-01-01
150100,内蒙古自治区,呼和浩特,市长,白音,76,150101992,非党委常委,正市/厅/局级,1991,1991-08-01,1994-01-01
410400,河南省,平顶山,市长,王照平,4993,410402004,非党委常委,正市/厅/局级,2003,2003-08-01,2005-04-01
150700,内蒙古自治区,呼伦贝尔,市委书记,胡其图,22414,150712000,非党委常委,正市/厅/局级,1996,1996-08-01,2001-09-01
542500,西藏自治区,阿里,市委书记,多吉泽仁,981,542501998,非党委常委,正市/厅/局级,2001,2001-08-01,2005-07-01
620400,甘肃省,白银,市委书记,孙效东,14127,620412002,非党委常委,正市/厅/局级,2001,2001-08-01,2005-01-01
360400,江西省,九江,市长,戚善宏,13395,360401993,非党委常委,正市/厅/局级,1992,1992-08-01,1998-02-01
610100,陕西省,西安,市长,叶牛平,22145,445202018,非党委常委,副省/部级,2024,2023-04-01,2024-06-01
340100,安徽省,合肥,市委书记,王太华,4782,340111992,非党委常委,正市/厅/局级,1992,1992-08-01,1995-02-01
210800,辽宁省,营口,市委书记,赵长富,18999,210802016,非党委常委,正市/厅/局级,2016,2016-08-01,2018-01-01
451200,广西壮族自治区,河池,市长,李纪恒,22233,451201993,非党委常委,正市/厅/局级,1992,1992-08-01,1996-04-01
320700,江苏省,连云港,市长,陈震宁,610,320702000,非党委常委,正市/厅/局级,2000,2000-08-01,2001-12-01
610100,陕西省,西安,市委书记,王浩,22275,370312015,省委常委,副省/部级,2019,2019-08-01,2020-08-01
610100,陕西省,西安,市长,崔林涛,742,610101991,非党委常委,副省/部级,1990,1990-08-01,1995-01-01
620500,甘肃省,天水,市委书记,刘长凯,12480,620511995,非党委常委,正市/厅/局级,1994,1994-08-01,1998-05-01
210800,辽宁省,营口,市委书记,郭军,9900,210811992,非党委常委,正市/厅/局级,1991,1991-08-01,1995-03-01
440700,广东省,江门,市委书记,钟阳胜,5225,441601990,非党委常委,正市/厅/局级,2000,1997-10-01,2000-06-01
460200,海南省,三亚,市长,王永春,15045,460201992,非党委常委,正市/厅/局级,1991,1991-08-01,1997-08-01
640400,宁夏回族自治区,固原,市委书记,何学清,1540,640412004,非党委常委,正市/厅/局级,2003,2003-08-01,2008-01-01
640300,宁夏回族自治区,吴忠,市委书记,刘语平,12444,640312002,非党委常委,正市/厅/局级,2002,2002-08-01,2003-12-01
230700,黑龙江省,伊春,市委书记,王东华,5906,230901990,非党委常委,正市/厅/局级,1990,1990-08-01,1996-11-01
542400,西藏自治区,那曲,市委书记,多托,985,542402000,非党委常委,正市/厅/局级,2003,2003-08-01,2008-01-01
410700,河南省,新乡,市委书记,符文朗,1125,411301995,非党委常委,正市/厅/局级,1997,1997-08-01,2001-12-01
530400,云南省,玉溪,市委书记,罗应光,3688,530602006,非党委常委,正市/厅/局级,2020,2014-08-01,2020-06-01
421000,湖北省,荆州,市长,崔永辉,9016,421002017,非党委常委,正市/厅/局级,2020,2017-05-01,2020-06-01
652300,新疆维吾尔自治区,昌吉,市委书记,钱智,4158,650511998,非党委常委,正市/厅/局级,2001,2001-08-01,2005-01-01
340600,安徽省,淮北,市长,戴启远,19067,340602017,非党委常委,正市/厅/局级,2020,2016-09-01,2020-06-01
150900,内蒙古自治区,乌兰察布,市长,费东斌,18985,150902017,非党委常委,正市/厅/局级,2020,2016-10-01,2020-06-01
511800,四川省,雅安,市委书记,魏宏,5101,511812000,非党委常委,正市/厅/局级,2000,2000-08-01,2002-08-01
511400,四川省,眉山,市长,余斌,7061,511402001,非党委常委,正市/厅/局级,2000,2000-08-01,2003-09-01
360900,江西省,宜春,市长,伍自尧,15521,360902000,非党委常委,正市/厅/局级,2000,2000-08-01,2002-01-01
440100,广东省,广州,市委书记,任学锋,13613,440112015,省委常委,副省/部级,2014,2014-08-01,2018-07-01
370700,山东省,潍坊,市委书记,赵长风,17690,370711992,非党委常委,正市/厅/局级,1991,1991-08-01,1993-04-01
441500,广东省,汕尾,市长,徐尚武,6469,441501998,非党委常委,正市/厅/局级,1998,1998-08-01,2000-04-01
451100,广西壮族自治区,贺州,市长,白希,70,451102008,非党委常委,正市/厅/局级,2008,2008-08-01,2014-01-01
